,logFC,AveExpr,t,P.Value,adj.P.Val,B
MT.TP,-1.32221141796705,6.49527714874142,-6.04971057251155,2.14741991540782e-09,2.3713533671155e-08,10.724261633807
DNAH3,1.08154829260954,1.15638171103318,6.04890240733381,2.15778401257072e-09,2.38231725005159e-08,10.7195958761206
GFRA4,-1.15293083350953,-5.83639928615561,-6.04750371305781,2.17583664683068e-09,2.40176358018978e-08,10.7115221871998
AL731557.1,-1.20346536112886,-5.25835731395881,-6.04733429648713,2.17803325012763e-09,2.4037031601237e-08,10.7105443797538
AC079684.2,1.11796863311889,-2.1187323562357,6.04722506673205,2.17945063681091e-09,2.40431913550112e-08,10.7099139608683
RNVU1.32,1.17088167917565,-2.51629420683066,6.04429169629072,2.2178530671587e-09,2.444689107381e-08,10.6929879463695
TNS4,2.08434958804405,5.75026081206751,6.04168018940387,2.25259679505049e-09,2.48198593282205e-08,10.67792548928
F13A1,-1.69347608262795,3.06936842200229,-6.03692896297596,2.31717461336865e-09,2.54903188813754e-08,10.6505370662726
HOXC.AS2,2.20676807546526,-2.5637411156087,6.03676365174605,2.31945370907648e-09,2.55102595250227e-08,10.6495844871371
KCNS2,-1.62181264484961,-3.18666965852517,-6.0328886025617,2.37350876784586e-09,2.60785580669605e-08,10.6272620170492
PHOX2A,-1.72646329106933,-4.44687669871854,-6.03157058530419,2.39217309132047e-09,2.62783505181307e-08,10.6196724982863
KIF4B,1.20414653457449,-3.58690642171625,6.0313671167564,2.39506712135665e-09,2.63048586752213e-08,10.6185010043352
SPINK2,-1.77642152113545,-3.27914605513075,-6.03001387835275,2.41440197257369e-09,2.65118883537277e-08,10.6107105008206
RNA5SP18,1.45832444859007,-4.73151642894737,6.02898300585225,2.42923302208949e-09,2.66586878296919e-08,10.604776915356
NPAS3,-1.59895632527477,-1.21509784872323,-6.02747501901715,2.45108849673419e-09,2.6876961774033e-08,10.5960987946661
AC022211.4,1.00199841066109,-1.37078707018078,6.02638953996412,2.46693912999201e-09,2.70290936928912e-08,10.5898533460356
AP001267.3,-1.21236211696732,-2.40761101457447,-6.02583903119682,2.47501607224404e-09,2.71121578352469e-08,10.5866863158045
ATP6V1FNB,1.02400223267263,1.36375556589474,6.02429733586403,2.49777302747624e-09,2.73559663071311e-08,10.5778184896949
LINC00671,-1.38586778418289,-4.26952973522883,-6.02365077924133,2.507377488532e-09,2.74556580050567e-08,10.57410011956
SEMA3D,-1.99239560286298,-0.407549759561785,-6.02223532355784,2.52852973319119e-09,2.76651197753335e-08,10.5659610652853
PIK3AP1,1.06505532368488,4.79876127951945,6.02191897112329,2.53328097937194e-09,2.77060194294637e-08,10.5641422382368
BEX4,-1.16501417225974,2.63789835175515,-6.02148150632838,2.53986554531922e-09,2.77724802081637e-08,10.5616272362969
STMN4,-1.52687578127075,-4.48098599538215,-6.02113548196749,2.54508560604694e-09,2.78239970463197e-08,10.5596380479934
STK32B,-1.29786041489971,0.0188864277173913,-6.02102010193991,2.5468285339932e-09,2.78374873434768e-08,10.5589747868562
NR3C2,-1.14562051088433,3.78622331371854,-6.01859258063067,2.58376976239928e-09,2.82243433501954e-08,10.5450229117545
APOA4,-3.19792515607088,-3.681710048254,-6.01837835939881,2.58705469853947e-09,2.82489432494742e-08,10.5437919505758
AC009097.2,1.26718677875026,-3.05900118750572,6.01693303397284,2.60932449732064e-09,2.84807430414992e-08,10.5354878539999
PRICKLE2,-1.23586226193055,2.72192287064989,-6.01633116569681,2.61865323282423e-09,2.8571162690868e-08,10.5320303696407
AL136172.1,1.12889434425023,-4.30584060656751,6.01519678459474,2.63632425307248e-09,2.87467613679823e-08,10.5255146844732
AC104024.2,1.56090109327167,-2.37335923794279,6.01509654500761,2.63789133497249e-09,2.87581157198167e-08,10.5249389803117
MIR589,1.06311448484361,-3.74092644279176,6.01499715276909,2.63944606718611e-09,2.87693309375736e-08,10.5243681514281
TNNT3,-1.67463018824797,-3.5574583125286,-6.01495677713474,2.64007789392136e-09,2.87704842414881e-08,10.524136268816
RIPPLY1,1.44866875730633,-3.71747838996568,6.01486632124065,2.64149394790681e-09,2.87801815698732e-08,10.5236167738425
LRRTM2,-1.37752358754322,-1.17147286425149,-6.01464449871353,2.64496963570983e-09,2.88123111382492e-08,10.5223428608884
SERPINB11,-1.59439329508074,-5.67359640571396,-6.01443754072973,2.64821643709665e-09,2.88361931170618e-08,10.5211543530635
AL355377.2,-1.2664733793294,-4.78401550408009,-6.01347013093893,2.66344500749769e-09,2.89904725741465e-08,10.5155992602171
C1QL1,-1.47275753294021,-0.341942807308352,-6.0098338821785,2.7214531250218e-09,2.96159726766947e-08,10.494726425469
CTLA4,1.25023911680797,0.869907186748398,6.00957757896145,2.72558803925485e-09,2.96550701824237e-08,10.4932556292909
FRGCA,1.75274699815162,-4.10815731434897,6.0094132419766,2.72824249531418e-09,2.96780475897393e-08,10.4923126117695
ADAMTS18,1.6477559691091,-1.53023435945244,6.00709505362602,2.76595685194313e-09,3.00584164548042e-08,10.4790126436135
CPED1,-1.41081668263139,3.17997300334096,-6.00386391303037,2.81937353844441e-09,3.0620658396588e-08,10.4604827424222
AC138904.1,1.72191945703929,-1.77360663943204,6.00302252378827,2.83344756381095e-09,3.07612970430011e-08,10.4556590607279
SLC8A3,-1.44895379100752,-2.59475401644165,-6.00222076142009,2.8469224989017e-09,3.08891938261115e-08,10.4510631387801
TPH1,-1.54338384442325,-0.754092805911899,-6.001970309095,2.85114456032681e-09,3.09227348259121e-08,10.4496275931386
LYNX1,-1.80994216427352,1.77359003679405,-6.00047036628574,2.8765583309911e-09,3.11921803952336e-08,10.4410313569381
LINC01675,1.23508454673775,-4.62946814118993,5.99978969383297,2.88816383291939e-09,3.12994097169657e-08,10.437131046498
AC074044.1,1.25298926060948,-4.11878030491991,5.99956851474318,2.8919447704153e-09,3.13341757563123e-08,10.4358637593785
CCDC178,-1.49128957240319,-3.31690750675057,-5.99916043957994,2.89893327096563e-09,3.14036750357427e-08,10.4335257289916
AKR1B10,-2.59923694802703,3.64645965745538,-5.99821618314031,2.91516737466834e-09,3.15732830806901e-08,10.428116256944
IGKV2D.30,-2.26238697660079,-3.18167374816247,-5.99808140488614,2.91749176617002e-09,3.15922019700395e-08,10.4273442009618
BRCC3P1,1.01455090132541,-1.96627308073078,5.99774500300279,2.92330125731288e-09,3.16425810941476e-08,10.4254172454829
MICU3,-1.48778943037574,-0.330106288319451,-5.99704439777688,2.93543660088534e-09,3.17676503532694e-08,10.4214044033929
CSTL1,1.65130405946453,-3.55929540713959,5.99640755646355,2.94651009873287e-09,3.1881180979267e-08,10.4177571549846
AL031186.1,1.00554210670094,-2.36568777002975,5.99582503945212,2.9566746702407e-09,3.19785092127378e-08,10.414421339082
NSG1,-1.46076719179579,1.22526694370481,-5.99440182057224,2.98165306118046e-09,3.22359189921457e-08,10.4062724524013
CLCN4,1.21141551799883,3.04233123698513,5.99281323127793,3.00977692188213e-09,3.25206931533669e-08,10.3971788122856
AL445426.1,-1.3683571530538,-4.43821723963158,-5.99108558687983,3.04065627994411e-09,3.28362679147683e-08,10.3872916912767
PDE5A,-1.02335529689771,4.43304578163616,-5.99107846037551,3.0407842945114e-09,3.28362679147683e-08,10.3872509125036
SYCE3,1.24325281791878,-2.73762901070938,5.9909956758292,3.04227175217069e-09,3.2845845535921e-08,10.3867772119685
AC011290.2,1.0843208676458,-0.746089059178947,5.98835549213953,3.09008410682923e-09,3.33160162079686e-08,10.3716730074614
SOX5,-1.44335781401213,0.125895072826087,-5.98814477371325,3.09393153323465e-09,3.33443517655703e-08,10.3704677743782
TTC36,-1.56223687692084,-2.54042393805492,-5.98762195201902,3.1034977213258e-09,3.34342737577141e-08,10.3674775922942
PPP2R2B,-1.3942967436018,-0.4915817942254,-5.98596188056264,3.13406404416157e-09,3.37502722771051e-08,10.3579847140009
RDH8,1.91057910610232,-4.03374169994279,5.98506339224183,3.15072985841109e-09,3.39230648830304e-08,10.352847849658
NTRK3,-1.73379123236736,-1.16448847364874,-5.98442461122799,3.16263096998473e-09,3.40444992921305e-08,10.3491962236104
LINC02195,1.44686214764556,-3.1292728841635,5.98417607037545,3.16727336616262e-09,3.40877640224842e-08,10.347775523449
HOMER2,-1.9413636927728,1.19422014020709,-5.98307977025376,3.18783015891371e-09,3.42820233074686e-08,10.3415095411472
MIR27B,-1.33172646707651,-4.74308933855835,-5.97922051093483,3.26123587997657e-09,3.50301053525763e-08,10.3194600791752
AC103706.1,1.25973322880744,-2.02875241683524,5.97830210232503,3.27894598998176e-09,3.51926905263055e-08,10.3142147808978
INMT.MINDY4,-1.28432936820454,-5.14416477569565,-5.97574351986034,3.32878043337938e-09,3.57065396751687e-08,10.2996058873756
GOLGA8UP,1.31660337371981,-4.24803557104119,5.97565333488063,3.3305504087102e-09,3.57185205106675e-08,10.2990910578277
AF131216.3,-1.23710699080505,-5.57116041887872,-5.97514720185113,3.34050084564993e-09,3.5818210890575e-08,10.2962018820123
ADGRF4,2.07516335409722,1.24655569506831,5.97439403892811,3.35536151360718e-09,3.59564063453654e-08,10.2919029946594
SLC5A5,-2.74634560378002,-2.01360909110526,-5.97340173571522,3.37503912262701e-09,3.61601889935523e-08,10.2862399095633
AC132872.2,1.22218854908878,-2.97510685572082,5.97183931394923,3.40625063024224e-09,3.64374884062389e-08,10.2773249082064
NPY2R,-1.59946355004159,-5.24181652743707,-5.9676173163149,3.49200547124067e-09,3.73183351405839e-08,10.253245416212
BATF,1.2275890568198,2.15963773560641,5.96721624912613,3.500260371881e-09,3.73992461496447e-08,10.2509588093395
MIR133A1HG,-1.83840813572341,-3.31736384211568,-5.96403756066857,3.56636174625412e-09,3.80757672674935e-08,10.232841141547
ETNPPL,-1.8715066564167,-4.66580971855835,-5.96386850201568,3.56991123511844e-09,3.81062246301333e-08,10.2318778019044
AC073957.3,1.06346275112909,2.54300346512586,5.96266180495605,3.59534680987066e-09,3.83552747739176e-08,10.2250024628151
MYL9,-1.40663194904972,7.362722902746,-5.96216336647006,3.60590472950193e-09,3.84604054563393e-08,10.2221629082689
AC012055.1,-1.16966534914853,-5.93301318775744,-5.95916543548036,3.67004757506317e-09,3.91216628567687e-08,10.2050886078743
LINC00332,-1.09904057593134,-5.9135041298627,-5.95708587240949,3.71519343546099e-09,3.95566488130307e-08,10.1932493936308
CACNA1D,1.22544136571117,3.27255674168192,5.95437948657812,3.77475882086762e-09,4.0159586404854e-08,10.1778473019988
LZTS1,1.08122605050628,2.63660835237986,5.95334134721777,3.79785367651556e-09,4.03974342351261e-08,10.1719409436283
EFS,-1.13492683871174,1.7149535791762,-5.95323536937369,3.80021903683666e-09,4.04147346334399e-08,10.1713380499166
MIR429,1.38087578309866,-1.10144744755606,5.95306579410668,3.80400684091877e-09,4.04471528312698e-08,10.170373379592
RAET1L,1.93083675310123,-0.938264049265446,5.95246772233689,3.81739538432615e-09,4.05737350458062e-08,10.1669713044446
CD160,-1.1543833206533,-0.974752525490847,-5.95154993699865,3.83803049290406e-09,4.07772101416837e-08,10.1617511813778
IGKV1OR9.2,-1.50427707056742,-4.9699514791762,-5.949825920379,3.87708700996856e-09,4.11681758901631e-08,10.1519474315106
AC233992.2,1.25722674753867,-3.65274127456522,5.94876751815579,3.90125614258521e-09,4.14087336927417e-08,10.1459300449554
AC104794.4,1.76220369170892,-4.28014372451945,5.94769383081246,3.92592439899868e-09,4.16624825384619e-08,10.1398267654903
KLB,-1.09535262482217,-0.940146961564073,-5.94761764431247,3.9276805713802e-09,4.16730337248575e-08,10.1393937287491
FATE1,1.20609581037621,-3.29039808501144,5.94684925948093,3.94543545642718e-09,4.18532956340739e-08,10.1350265891072
AL163953.1,1.82951879420036,-2.22362913819222,5.94665648801149,3.94990204501529e-09,4.18844304676447e-08,10.133931047945
SLC22A11,2.53331929261301,-1.62864873378719,5.94614645671882,3.96174345625030e-09,4.19887097100551e-08,10.1310326427125
NRADDP,1.13215935822628,-2.74446946675057,5.94585147374936,3.96860787477259e-09,4.20501758447669e-08,10.1293564184482
AC011444.3,-1.17655783602143,-5.42033475446224,-5.94444203208013,4.00156676947661e-09,4.23747714339832e-08,10.1213484031025
ANKRD20A10P,-1.45993114449705,-4.81479261498856,-5.94267422207917,4.04328333389512e-09,4.28082427308156e-08,10.1113067233028
PDE7B,-1.39418184836803,0.841772651526316,-5.9425577534018,4.04604658580388e-09,4.28292080531339e-08,10.1106452437111
COL12A1,1.16351042738951,7.39235007665904,5.94244153654146,4.04880569846103e-09,4.2850121454591e-08,10.1099852062194
IGKV2OR2.1,-1.64735989364328,-4.86584104565217,-5.94220101744946,4.05452170711507e-09,4.2902314716707e-08,10.1086192492978
WDR97,1.29266377992919,0.181778497565789,5.93798526475931,4.15599727458177e-09,4.39081071920514e-08,10.084685408639
AC015908.4,-1.10918662671386,-5.43346070160183,-5.9359252992985,4.20647817811437e-09,4.44156996046265e-08,10.0729961866187
LINC00880,1.06646504433765,-2.9989211064714,5.93545567554709,4.21807004125567e-09,4.45280330205127e-08,10.0703318420216
ARC,-1.80339121093689,-0.994976251721968,-5.93542836266408,4.21874517071572e-09,4.45280330205127e-08,10.0701768921858
AL513217.1,-1.44095110550472,-4.7777617393667,-5.93376192502902,4.26013666374582e-09,4.49475645878815e-08,10.0607242005176
DUXAP8,1.81413889819011,-0.61790730587643,5.93331050190655,4.27141723106221e-09,4.50578911191799e-08,10.0581639718507
LINC01730,1.33013690731614,-2.03939440066247,5.93285250027126,4.28289194633712e-09,4.51702227159484e-08,10.0555666169861
GABRA5,-1.82923903039183,-4.78359913949657,-5.93034943556786,4.34613630590346e-09,4.57842691162153e-08,10.0413748531635
AOX1,-1.54659165207653,1.12718202956064,-5.93027491414193,4.34803311004923e-09,4.57954305707958e-08,10.0409524195997
FSCN1,1.1419893645807,5.71819893478261,5.92979481940311,4.36027238901884e-09,4.59066599263494e-08,10.0382310628613
APOE,1.56392598692804,6.54738060572082,5.92818809180136,4.40147822740004e-09,4.63226576193275e-08,10.0291250072766
TEX19,1.65263075211523,-3.93922645364989,5.92787927148606,4.40944155472047e-09,4.63975386370597e-08,10.027375042971
HSPD1P5,1.11498038100233,-2.41182475295194,5.92777216525952,4.41220670487758e-09,4.64177045053432e-08,10.0267681333891
PART1,-1.92962375516471,-0.0664461201075515,-5.9272162026679,4.4265871148504e-09,4.65600350474505e-08,10.0236179746331
GBX2,1.73630205839713,-3.55024577328261,5.92679181940762,4.43759486120001e-09,4.6666843094277e-08,10.0212135454672
OVOL1,1.53418462262152,4.10536941820366,5.92628634350737,4.45074082943915e-09,4.6796091823563e-08,10.018349876772
AL118505.1,1.32395005442047,1.18670195905263,5.92510182760669,4.48169556012449e-09,4.71034470908934e-08,10.0116401306001
NEFL,-2.13088606359295,-2.27678845194508,-5.92458468006571,4.49527580124613e-09,4.72371008547852e-08,10.0087111119625
S100B,-1.22469277216413,0.944298383830664,-5.92409988553707,4.50804287878579e-09,4.73530641934297e-08,10.005965548381
BEND5,-1.42125232256859,-0.832422128312929,-5.92068292155915,4.59903665298035e-09,4.82532725368809e-08,9.9866199465184
SH3GL3,-1.71244033286025,-4.69912069715435,-5.92059144311664,4.60149716831831e-09,4.82698288494764e-08,9.98610217051723
SCN3A,-1.49238016348866,-0.713938590933638,-5.91999801965623,4.61748979679973e-09,4.84283038228114e-08,9.98274352095915
LINC02418,3.61577114570083,-0.180408513524027,5.91990406968147,4.62002669036423e-09,4.84456211329508e-08,9.98221181272298
AC024940.6,1.02953942116747,-2.89665006624714,5.9196213857973,4.62766808699259e-09,4.85164473870155e-08,9.98061201518478
RAC3,1.04483284798635,2.03552173257437,5.91776506957617,4.67815423800569e-09,4.90175567141228e-08,9.97010828546084
AL513165.2,1.12212987805254,-4.00114153718535,5.91743898297738,4.68707806785578e-09,4.90922510381793e-08,9.96826347968376
ATP2B3,-1.46744350052832,-4.37207051050378,-5.91519691372207,4.74888635954294e-09,4.97110697483638e-08,9.95558171287929
PDLIM3,-1.47033675404775,4.6813121169794,-5.91420633142788,4.77644663551796e-09,4.99804378667792e-08,9.94998011652165
TNS1,-1.49026843858158,6.6382513798627,-5.91347935837575,4.79677182604736e-09,5.01643279207764e-08,9.94586974219216
TNNC1,1.62475659233131,0.264056854426773,5.91259692180522,4.82155686211531e-09,5.04138888498178e-08,9.94088098890086
SLCO4A1.AS1,1.81819838579041,1.62125874412128,5.91219995203604,4.83274723609202e-09,5.05115822813019e-08,9.93863699017145
MIR4664,1.14000464782844,-1.7523104015,5.91147105185265,4.85336051055176e-09,5.07173391525848e-08,9.93451701050468
ZNF280A,1.98316519635883,-3.87167670976304,5.91011473317767,4.89194549851662e-09,5.11107849171665e-08,9.92685190618448
CNR1,-2.24150983816937,-0.833219996612014,-5.90971760838286,4.90329950894074e-09,5.12098465994871e-08,9.92460790086253
PDCD5P1,1.23519401456209,-3.41247507402746,5.90801892646852,4.95215632539364e-09,5.16806316003445e-08,9.91501084834659
AL356234.2,1.58217319242042,-3.70100611419908,5.90695791846418,4.982913013563e-09,5.19817713669327e-08,9.9090177574685
HIF3A,-1.87332321517041,1.24885087655606,-5.90685164947259,4.98600379610827e-09,5.20040956575404e-08,9.90841755308579
CAND2,-1.30790188854116,0.647041028818879,-5.90648790161358,4.99659737857562e-09,5.2104650833402e-08,9.90636319047758
MCC,-1.15064008315239,2.93773389783753,-5.90598964560709,5.01114391128722e-09,5.22463812862856e-08,9.90354934690322
EHD4.AS1,-1.14503865214281,-3.90545296829519,-5.90589805640441,5.01382233594699e-09,5.22643439421805e-08,9.90303213123681
HBA1,-2.23544853950813,-1.63568996647025,-5.90579617944081,5.0168032539999e-09,5.22854523585222e-08,9.90245682799627
HEPACAM,-1.56284667518902,-4.5469628687643,-5.90572815893657,5.01879449428726e-09,5.22962402105242e-08,9.9020727186193
SYT4,-2.10070582420103,-3.64168017025286,-5.90451959241949,5.05430291811803e-09,5.26461813190755e-08,9.8952486671057
OSCAR,1.03064643004895,1.54107756020137,5.90384462850678,5.07424020700084e-09,5.28337270363432e-08,9.89143811099706
AL035252.5,1.03467116554363,-3.34457302894737,5.90370413702953,5.07839971420288e-09,5.28669722817523e-08,9.89064500706309
CLCNKA,-1.63148431679609,-3.31916760732712,-5.90288311293265,5.10277417367101e-09,5.3110605790473e-08,9.88601050173927
APOB,-3.21028567346448,-1.11479158812357,-5.89798007745115,5.25072618081968e-09,5.4588190165355e-08,9.8583463014467
AC022784.6,1.44951843215225,-4.01910027000572,5.8974387390938,5.26731542251094e-09,5.47502502915689e-08,9.8552932305471
DUSP9,2.1467384475599,-1.97197661852403,5.89598116850494,5.31223681576662e-09,5.52066868018915e-08,9.84707402695596
AL161457.1,-1.29345363150553,-5.3874180882151,-5.89312067396847,5.40148336915694e-09,5.61021900638129e-08,9.83094922319631
RAB9B,-1.34335569088084,-0.0193612664324943,-5.89287158041244,5.40932381174452e-09,5.61729572590406e-08,9.82954540768764
AL355802.3,1.0294981979049,-1.71429152683295,5.89222585640491,5.42970023019576e-09,5.63631531771792e-08,9.82590655869372
SNORA12,-1.65282119013214,-3.30694076983982,-5.89198253522365,5.43739784316186e-09,5.6421663309715e-08,9.82453546615745
CCL7,1.81205799859573,-2.80598046700129,5.8919824703819,5.43739989588642e-09,5.6421663309715e-08,9.82453510078705
CTSG,-2.09209331294739,-1.64196370210526,-5.8907712935019,5.47587472366665e-09,5.67885794484162e-08,9.81771100799967
LINC00472,-1.79581805368786,-2.58537903036842,-5.89058760461196,5.48173299563234e-09,5.68385566248551e-08,9.81667616904412
AC091133.7,1.30547620317128,-2.14668897249886,5.88939889744301,5.51979159294389e-09,5.72223277437578e-08,9.80998012892141
TPSP2,1.74020692204904,-4.15771126546911,5.88901215129846,5.5322293922334e-09,5.73403992056483e-08,9.80780183978667
ADGRL3,-1.61198086348795,1.0371731952643,-5.88754514266894,5.57965732330146e-09,5.7814388509674e-08,9.79954033645155
GALNT6,1.02196665273826,5.80550266279176,5.88753230287604,5.58007417392027e-09,5.7814388509674e-08,9.79946803716066
TOR4A,1.11229830661893,6.06621328110984,5.88575270297058,5.63814437694592e-09,5.83828676064099e-08,9.78944873804349
C3P1,2.34497479972789,-3.00569696606407,5.88516364407713,5.65749539296561e-09,5.8561073148799e-08,9.78613290241964
C2.AS1,1.35753053778641,-3.37192494281465,5.88477128806936,5.67042047053488e-09,5.86837554656396e-08,9.7839244851046
LRRN3,-1.34603719638579,-1.11295344461213,-5.88381710192861,5.70197367907461e-09,5.89991393070347e-08,9.77855431483932
MFAP4,-1.57289253255786,5.4122298923913,-5.88159895332681,5.77598645960544e-09,5.97310605800944e-08,9.76607365740922
SLC26A4.AS1,-1.5651838646912,-3.75978551596854,-5.88091624014721,5.79895431068957e-09,5.99459092842877e-08,9.76223317119966
AC245884.8,1.01385236069177,-0.849217020982838,5.88058358730682,5.8101776470244e-09,6.0039234159078e-08,9.76036203873286
AL162727.1,1.28255076974511,-3.77043969262815,5.88002187201584,5.8291773610197e-09,6.02128150634509e-08,9.75720267925711
LINC02519,1.45400150489187,-3.157838068627,5.87600612509116,5.96678246986310e-09,6.15876895997664e-08,9.73462428881802
SNORD12B,1.23642892797955,-2.44784298619222,5.87573392816421,5.97622336224580e-09,6.1673497509063e-08,9.73309438713003
HES4,1.19583664770009,3.05549834326087,5.87497051630481,6.00277930368849e-09,6.19358638021585e-08,9.72880392714741
SNORD14E,1.35267570628327,-2.68612241793135,5.87390839487164,6.03991747099955e-09,6.22955470632322e-08,9.72283554257639
ACTG2,-2.02911540481466,6.19693153352403,-5.87362473325335,6.04987381180225e-09,6.23747121840761e-08,9.72124173000591
AC108751.4,1.33114445594879,-3.6718535806865,5.87344257827027,6.0562757648395e-09,6.24289489178094e-08,9.72021829134108
LINC00682,-1.21469733135642,-5.50861326494737,-5.87003711411924,6.17718545136359e-09,6.36033806969751e-08,9.70109007245272
AP001542.1,1.35297309470595,-4.37800024732265,5.8692897500336,6.20403335381905e-09,6.38557779990841e-08,9.6968935597431
KPRP,-1.54601847641855,-5.79525026315789,-5.86853961930512,6.23109496015993e-09,6.41101841320443e-08,9.69268200848165
GPR27,-1.87573834253676,-1.13267174026545,-5.86795756246157,6.25217236979429e-09,6.43028521560546e-08,9.6894144377707
AL161431.1,2.85613716973838,0.670068144729977,5.86784457908604,6.25627176073725e-09,6.43329167049302e-08,9.68878020251678
AC020922.3,1.18465887169007,-3.36928596467963,5.86723010699355,6.27861262845904e-09,6.45505108484148e-08,9.68533104423758
CASC9,2.34417202358284,1.11070523853547,5.86324361310731,6.42545240641604e-09,6.60105408281228e-08,9.66296213990815
HNRNPA1P26,1.69577774875259,-1.65952509908745,5.86246497157969,6.45452119454049e-09,6.62593912791652e-08,9.65859468796998
ALG1L3P,1.94665376628364,-2.69965132583524,5.86230923223516,6.46035072150834e-09,6.6306789775361e-08,9.65772119998463
AP001085.1,1.07364554983569,-5.24718727231121,5.85868833636774,6.59734082573661e-09,6.76493356699783e-08,9.6374188952256
MST1R,1.03047836631581,5.95201649416476,5.85782746968767,6.63032425443974e-09,6.79748050790219e-08,9.63259373518693
TRIM29,2.02179003375549,5.26746050414989,5.85712631253381,6.65730720135046e-09,6.82130793139497e-08,9.62866423165784
COX6B2,1.57117701702455,-0.0455960606366476,5.85516600214144,6.73331563673132e-09,6.89531358829844e-08,9.61768034701696
ITGAX,1.13092080405602,3.85512774836384,5.85441322187117,6.76272779923595e-09,6.92184343362883e-08,9.61346332019644
MYOZ2,-1.40957913644849,-4.18885878384325,-5.85440578997135,6.76301879683929e-09,6.92184343362883e-08,9.61342168966814
IGKV1D.37,-1.36359290664629,-5.37515274748284,-5.85434174364907,6.7655270496754e-09,6.9231150978858e-08,9.61306292982792
SNHG14,-1.41010260537168,2.83257243288558,-5.85384993969399,6.78481784198393e-09,6.94155652576339e-08,9.61030817731984
AC107308.1,1.3311525828557,-4.75435583546911,5.85226809248335,6.84722916205424e-09,7.00278980962148e-08,9.60144919151368
CYP2D8P,1.13987747971005,-1.25094378345057,5.85015924212838,6.93130370499037e-09,7.08215311310384e-08,9.58964221605252
AC023794.5,-1.7394356023362,-2.43244932071968,-5.85001531690393,6.93707815740554e-09,7.08672935785013e-08,9.5888365547015
AC092652.1,-1.26495213462184,-5.14842225995423,-5.84707459618369,7.05609477358802e-09,7.20427671535182e-08,9.57237906673289
DNASE1L3,-1.83610622451205,0.411006080667048,-5.84524137981705,7.13129260198518e-09,7.27969482765173e-08,9.56212350128357
AC092614.1,1.00804772264225,-1.99209780985126,5.84219652019877,7.25792008786459e-09,7.40481140096538e-08,9.54509620774822
LINC02829,-1.45136816066693,-4.64808804771167,-5.84077055185798,7.31797275705168e-09,7.46468705607873e-08,9.53712480755456
JPH2,-1.67393026723351,2.0601098310649,-5.8406328434483,7.32379771736441e-09,7.46923580367791e-08,9.53635508990008
STXBP5L,-1.65577695855423,-2.77491482935698,-5.84033333802164,7.33648216569221e-09,7.48077725675868e-08,9.53468106986407
PHYHD1,-1.32116032327954,1.04937122365664,-5.84008600505642,7.34697317249223e-09,7.48897324814844e-08,9.53329871621867
KRT18P39,1.13920871094132,-2.93704033383295,5.83986694199851,7.35627727021845e-09,7.49544554648971e-08,9.53207440939478
AC020658.4,1.16640425350125,-3.71276520549199,5.83848560997273,7.4152104455759e-09,7.55119968945772e-08,9.52435535357014
AC087477.2,-1.37206245066594,-1.18661550941533,-5.83526930249037,7.55421874656083e-09,7.68703245289571e-08,9.50638876839774
EML5,-1.56427391052665,-1.98966001958707,-5.832238721323,7.68752075557387e-09,7.81686089842188e-08,9.48946804432538
SLCO1B3,2.83577902388475,-1.3105181469119,5.83115504217221,7.73574095646057e-09,7.86443032739054e-08,9.48341948287542
KRT1,-1.90276786125296,-3.15470856617391,-5.83051526659656,7.76434706197332e-09,7.89204539220648e-08,9.47984905977551
AL133153.2,1.06145329489254,-3.85362973662815,5.82865222303763,7.8482369426053e-09,7.97286997726221e-08,9.46945395606736
IGKV1OR2.118,-1.55671512602845,-4.73070150257437,-5.82774449196404,7.88942983849171e-09,8.01174090264211e-08,9.46439026087012
IGFBP6,-1.16251393516375,3.11393226226545,-5.82744908197612,7.90288092447636e-09,8.02391075114599e-08,9.46274250044818
EPYC,2.4047583826496,-2.39949565595423,5.82478420715191,8.02523626070879e-09,8.14360477327398e-08,9.44788164976287
BMP6,-1.21569902262682,0.763518589074371,-5.82340975493934,8.08906222794887e-09,8.20684953733377e-08,9.44021938373224
MEIS1,-1.2372658074472,3.15655188882151,-5.82321827406283,8.09799324307016e-09,8.21438687740583e-08,9.43915205308356
RORB,-1.80980727963905,-1.87742203026316,-5.82283974471281,8.1156768051285e-09,8.23079812454113e-08,9.43704219389647
AC068533.4,1.25866365265369,-3.50597087556064,5.81963444395131,8.26693250605572e-09,8.37798542558306e-08,9.41918147008938
GPR160,1.08968090781008,5.85551677377574,5.81814826259799,8.33799253029943e-09,8.44374192639747e-08,9.41090318929917
HMGA1P3,1.233407596875,-2.34429253822654,5.81572055070969,8.45535220510046e-09,8.5594204859887e-08,9.39738463200106
CFL2,-1.14136158494518,3.79078631734554,-5.81246718240374,8.6151508561825e-09,8.70990159110724e-08,9.37927664494268
RNY1,-1.84987820189691,-4.15475732984897,-5.8124018597506,8.61838929891664e-09,8.71156537986039e-08,9.37891316030277
SLITRK2,-1.69932127662032,-3.45169374061785,-5.81080701322417,8.69782440717273e-09,8.78861086181992e-08,9.37003988915919
AC090505.1,1.33277421634362,-4.61803031185355,5.81046732441811,8.71483528554793e-09,8.80417281017814e-08,9.36815024859407
RNF180,-1.37323054748666,0.405274475387872,-5.81000710738948,8.73793364703571e-09,8.82587776222748e-08,9.36559028970592
SLC27A2,1.24246417449073,4.00547482790961,5.80629250145877,8.92656574457326e-09,9.00144751842615e-08,9.34493465000202
